正規分布,正規+カイ二乗,二峰性混合,外れ値混入
47.330498808132226,52.807486560270426,42.76612993068431,49.695384726460325
44.65123794355155,52.187276673504265,42.61786937490344,47.79308843817025
46.728583616562226,54.19678394616348,38.531975981821866,50.75770397882633
52.13945220347458,56.53269104214051,60.30689761472124,52.75126871516849
49.053778295317976,57.814200712437746,56.52033446348227,60.30899576365804
51.6433100114124,55.42933660044079,46.97845264275569,54.697102108990904
51.80960926964422,62.36572591086282,59.95462186193188,54.87994974907921
56.603308277640835,59.31435383755216,45.9959864803708,65.44256097430141
48.28606924567811,52.87430289436338,59.864803939362915,52.57979238383922
42.61571091577134,54.16976273320843,47.80970806757036,52.42321755655851
55.33611208285991,58.22661865436609,61.3299089293171,53.52007537160827
48.342559139513725,45.523471505152145,60.28644772587606,44.95517011205873
55.572962222886886,61.64681582894754,41.76731601339802,47.78049181790622
51.91688556591235,36.6062670551903,58.82924309276126,47.46915366653833
49.34431234898327,53.23107255773282,62.133208708824235,53.23806988609781
51.74387947023148,62.57811151176659,46.7378459139628,49.129127188894
59.7550628006315,53.567883740126504,52.47284661390798,50.69111712737151
60.38490264526877,47.354746663078004,44.896575404896105,55.437273100742324
50.34690567566389,55.55853945573263,57.157799797447865,54.31575369352069
50.80095296658538,59.07628702232017,52.41641894648333,49.19139498479377
55.38120078733193,59.9330598813774,45.76997619213679,46.65002451560889
45.77169483616326,73.11371521428622,59.98584276829155,55.676373658265945
51.665351863091274,51.70724581178661,61.420759842832844,53.869455904549326
49.87068576023072,54.125747058515195,45.67289192154478,41.96871590852309
51.569541057287765,61.843825964196306,45.29400574229815,48.4342303054586
45.833155970252974,50.941467016732794,59.51333394298741,50.82757731008381
42.05216253345515,46.75415069051166,47.300601879987184,53.89414858560516
39.63508282004354,51.80195246894677,58.30281037520546,54.550507474698854
44.41307943505196,67.30063269677262,47.35406614839506,51.41953000587737
47.70662357530333,50.552829615199286,42.58642010932556,45.94012536605347
48.53404206675619,51.84748023672088,40.25349895161925,50.32068401189077
59.68615581214758,49.02035144523539,56.61692115825748,46.630741559097196
55.52996684953649,55.33615883565577,42.605539926735496,48.69367804479373
45.18954441829187,53.19481207510085,57.18880917371367,50.09495593320054
51.73854226225478,51.77582352174962,42.2546260215615,49.82660374990705
47.96460881824837,53.71536863548779,55.67774234505385,40.572135477782645
48.57818080979953,58.01638910924345,63.80614355058733,48.01258332535284
50.92662824707691,57.13184900791088,43.61233285102626,50.28102826544576
53.095855584876965,54.764132560398295,44.21531429680079,48.59315004047149
48.303707580579925,49.73739628668082,46.825355209289036,48.76588102244207
55.31925766367179,69.28827702923653,46.52318535491476,52.43995685402294
44.29030886928798,56.964245273694154,57.89918968013158,44.60521406475683
50.03169531181134,50.222217355983325,41.89025407539103,41.859788930243944
62.98836863297916,58.91669611633257,56.7201850508227,48.25915104581662
51.115398713126375,54.98182033017251,45.04221624862051,53.820572027508945
57.166072533030864,47.96306119777444,46.65277314268062,58.437765197433194
50.45760089086604,54.877174931980996,62.64967169838738,53.9106411954737
52.90388547664898,55.52066785632636,39.46098896663856,42.658681200655764
49.71608402803654,52.86299557561568,42.7684172187131,48.838163803116146
49.14796209417898,59.95128840689655,60.78322719865361,51.28317190540765
46.1025880163729,54.12994987197844,37.868128524810054,50.88795558461796
52.151506794787764,58.00126977513758,60.4459482165149,52.69652276471437
45.74231405407116,53.44330154798456,55.765051183823076,45.414755267696194
53.32792618156714,67.48092160205307,47.31562287710948,50.32471543775371
55.42643502222955,56.321271582693335,46.814374747651705,52.10161414888064
51.83265703618615,61.95733157921517,54.728658242348565,54.1283547665183
48.56875633222154,67.90778733628817,60.2978663581787,45.97140916693604
52.26982789654348,57.072778363600506,60.414641697587136,48.27421566378551
48.456634722267935,57.396844753844455,53.433402174425716,36.4809115996333
54.677735627325745,66.93535060256038,58.7822631524235,46.89269016211113
40.84296957892438,58.02790597066907,45.03383308985598,47.37792553514478
48.32196315940677,56.12739315131025,45.64529440745711,44.90207745916278
40.04594002438001,53.37694415617932,49.63047856804366,50.82806075116326
42.52469584886398,60.37735585569859,45.041694627997536,49.720272839773656
